FORMAT	ti84-ghidra-coverage-v1
UNNAMED_FUNCTION	00	ram	3315	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	331B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3321	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	332D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3333	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3339	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	334B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3351	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3369	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	336F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3375	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	337B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3381	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3387	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	338D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3393	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3399	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	339F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33A5	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33AB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33B1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33B7	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33C3	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33C9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33CF	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33ED	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33F3	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33F9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	33FF	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3405	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	340B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3411	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3417	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	341D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3423	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3429	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	342F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	343B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3441	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3447	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	344D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3453	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3459	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	345F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3465	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	346B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3471	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3477	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	347D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3483	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3489	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	348F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3495	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	349B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	34AD	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	34B9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	34BF	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	34C5	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	34D7	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	34DD	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	34EF	cross_page_jump	3	DEFAULT
